Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"de Freitas A.S., Barth O.M., da Luz C.F.P.","Brownish propolis from the Atlantic coastal areas in the state of Rio de Janeiro, Brazil: A palynological approach [Própolis marrom da vertente atlântica do Estado do Rio de Janeiro, Brasil: Uma avaliação palinológica]",2010,"Revista Brasileira de Botanica","33","2",,"343","354",,9,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957961906&partnerID=40&md5=85a9aea66bafb3222167253eb15f8123","Universidade Federal do Rio de Janeiro, Instituto de Biologia, Departamento de Botânica, Laboratório de Palinologia, 21949-900 Rio de Janeiro, RJ, Brazil; Instituto Oswaldo Cruz, Avenida Brasil 4365, 21040-900 Rio de Janeiro, RJ, Brazil; Secretaria do Meio Ambiente de São Paulo, Instituto de Botânica, Núcleo de Pesquisa em Palinologia, Avenida Miguel Stéfano 3687, Água Funda, 04301-902 São Paulo, SP, Brazil","de Freitas, A.S., Universidade Federal do Rio de Janeiro, Instituto de Biologia, Departamento de Botânica, Laboratório de Palinologia, 21949-900 Rio de Janeiro, RJ, Brazil; Barth, O.M., Universidade Federal do Rio de Janeiro, Instituto de Biologia, Departamento de Botânica, Laboratório de Palinologia, 21949-900 Rio de Janeiro, RJ, Brazil, Instituto Oswaldo Cruz, Avenida Brasil 4365, 21040-900 Rio de Janeiro, RJ, Brazil; da Luz, C.F.P., Secretaria do Meio Ambiente de São Paulo, Instituto de Botânica, Núcleo de Pesquisa em Palinologia, Avenida Miguel Stéfano 3687, Água Funda, 04301-902 São Paulo, SP, Brazil","Several ecosystems appear along the coastline in Rio de Janeiro State where apicultural activities are developed for propolis production, although only a few papers have been published on palynological analysis of the propolis produced in this region. Twenty four samples of propolis were collected and analysed throughout 1997, originated from three apiaries located in distinct areas on the west Atlantic coast in the municipality of Rio de Janeiro. The palynological analysis was carried out after removal of wax and resin using ethanol, acetolysis, and counting 500 pollen grains per sample. All samples showed a predominance of Eucalyptus pollen type together with Mimosa caesalpiniaefolia apart from minor quantities of Mimosa scabrella. Cecropia was present in most samples but the percentages varied considerably. Anacardiaceae (four pollen types), Asteraceae, Citrus, Cocos and Poaceae also occurred in most samples, but in lower quantities. The original vegetation in this region (Atlantic forest and ""restinga"") was represented by a few pollen types with percentages below 3% (Astronium, Casearia, Celtis, Mansoa/Sparattosperma, Myrcia, Schinus and Tabebuia). Statistical analysis reflected the correlation between the plant species identified by their pollen grains and the studied areas. The palynological analysis of the brownish propolis showed mainly the similarity of the pollen spectra in these three areas, making evident the altered vegetation (from degraded areas and cultivation).","Apis mellifera; Palynological analysis; Propolis; Rio de janeiro; Vegetation",Article,,Scopus,2-s2.0-77957961906
"Mangum W.A.","Honey bee biology",2010,"American Bee Journal","150","4",,"337","339",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951193310&partnerID=40&md5=b0138eca3d3d7c43d96b40a74c057dd7","Mathematics Department, University of Mary Washington, 1301 College Avenue, Fredericksburg, VA 22401-5358, United States","Mangum, W.A., Mathematics Department, University of Mary Washington, 1301 College Avenue, Fredericksburg, VA 22401-5358, United States",[No abstract available],,Article,,Scopus,2-s2.0-77951193310
"Steinkraus D.C.","Early spring, flowers in Northwest Arkansas the excellent, the good, and the poor",2010,"American Bee Journal","150","4",,"351","354",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951188819&partnerID=40&md5=3d7dae2587a58e06f6cfab4781377399","University of Arkansas, United States","Steinkraus, D.C., University of Arkansas, United States","Getting back to Doug Tallamy's book, I am amazed at how many exotic plants are in our landscape! Few of the plants I observed honey bees foraging on during late winter/early spring in Fayetteville were native plants. Mahonias, Tradescantias, and pussy willows were the only native plants I observed bees visiting during this early spring period. Maples, elms, poplars, willows, and other early flowering trees are undoubtedly important forage plants for honey bees, but they were not the subject of my observational study. Finally, obtain a copy of ""Bringing Nature Home"", read it, and make your yard or property friendly for all wildlife, including honey bees.",,Article,,Scopus,2-s2.0-77951188819
"Metz B.N., Pankiw T., Tichy S.E., Aronstein K.A., Crewe R.M.","Variation in and responses to brood pheromone of the honey bee (APIS mellifera L.)",2010,"Journal of Chemical Ecology","36","4",,"432","440",,5,10.1007/s10886-010-9775-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952320483&doi=10.1007%2fs10886-010-9775-5&partnerID=40&md5=efc956d19f2e7d971c5d9c9ad26558f8","Department of Entomology, Texas A and M University, College Station, TX, United States; Agilent Technologies Incorporated, Santa Clara, CA, United States; USDA-ARS-KSARC, Honey Bee Research Unit, Weslaco, TX, United States; Department of Zoology and Entomology, University of Pretoria, Pretoria, South Africa","Metz, B.N., Department of Entomology, Texas A and M University, College Station, TX, United States; Pankiw, T., Department of Entomology, Texas A and M University, College Station, TX, United States; Tichy, S.E., Agilent Technologies Incorporated, Santa Clara, CA, United States; Aronstein, K.A., USDA-ARS-KSARC, Honey Bee Research Unit, Weslaco, TX, United States; Crewe, R.M., Department of Zoology and Entomology, University of Pretoria, Pretoria, South Africa","The 10 fatty acid ester components of brood pheromone were extracted from larvae of different populations of USA and South African honey bees and subjected to gas chromatography-mass spectrometry quantitative analysis. Extractable amounts of brood pheromone were not significantly different by larval population; however, differences in the proportions of components enabled us to classify larval population of 77% of samples correctly by discriminant analysis. Honeybee releaser and primer pheromone responses to USA,Africanized and-European pheromone blends were tested. Texas-Africanized and Georgia-European colonies responded with a significantly greater ratio of returning pollen foragers when treated with a blend from the same population than from a different population. There was a significant interaction of pheromone blend by adult population source among Georgia-European bees for modulation of sucrose response threshold, a primer response. Brood pheromone blend variation interacted with population for pollen foraging response of colonies, suggesting a self recognition cue for this pheromone releaser behavior. An interaction of pheromone blend and population for priming sucrose response thresholds among workers within the first week of adult life suggested a more complex interplay of genotype, ontogeny, and pheromone blend. © 2010 Springer Science+Business Media, LLC.","African honey bees; Africanized honey bees; Brood pheromone variation; Honey bee; Pollen foraging; Sucrose response threshold",Article,,Scopus,2-s2.0-77952320483
"Martins J.R., Nunes F.M.F., Cristino A.S., Simões Z.L.P., Bitondi M.M.G.","The four hexamerin genes in the honey bee: Structure, molecular evolution and function deduced from expression patterns in queens, workers and drones",2010,"BMC Molecular Biology","11",, 23,"","",,54,10.1186/1471-2199-11-23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952298784&doi=10.1186%2f1471-2199-11-23&partnerID=40&md5=65f15cd7db6e2cd4486efdf22148470c","Faculdade de Medicina de Ribeirão Preto, Departamento de Genética, Universidade de São Paulo, Ribeirão Preto, SP, Brazil; Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto, Departamento de Biologia, Universidade de São Paulo, Ribeirão Preto, SP, Brazil; The Queensland Brain Institute, The University of Queensland, Brisbane, Queensland, Australia","Martins, J.R., Faculdade de Medicina de Ribeirão Preto, Departamento de Genética, Universidade de São Paulo, Ribeirão Preto, SP, Brazil; Nunes, F.M.F., Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto, Departamento de Biologia, Universidade de São Paulo, Ribeirão Preto, SP, Brazil; Cristino, A.S., The Queensland Brain Institute, The University of Queensland, Brisbane, Queensland, Australia; Simões, Z.L.P., Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto, Departamento de Biologia, Universidade de São Paulo, Ribeirão Preto, SP, Brazil; Bitondi, M.M.G., Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto, Departamento de Biologia, Universidade de São Paulo, Ribeirão Preto, SP, Brazil","Background: Hexamerins are hemocyanin-derived proteins that have lost the ability to bind copper ions and transport oxygen; instead, they became storage proteins. The current study aimed to broaden our knowledge on the hexamerin genes found in the honey bee genome by exploring their structural characteristics, expression profiles, evolution, and functions in the life cycle of workers, drones and queens.Results: The hexamerin genes of the honey bee (hex 70a, hex 70b, hex 70c and hex 110) diverge considerably in structure, so that the overall amino acid identity shared among their deduced protein subunits varies from 30 to 42%. Bioinformatics search for motifs in the respective upstream control regions (UCRs) revealed six overrepresented motifs including a potential binding site for Ultraspiracle (Usp), a target of juvenile hormone (JH). The expression of these genes was induced by topical application of JH on worker larvae. The four genes are highly transcribed by the larval fat body, although with significant differences in transcript levels, but only hex 110 and hex 70a are re-induced in the adult fat body in a caste- and sex-specific fashion, workers showing the highest expression. Transcripts for hex 110, hex 70a and hex70b were detected in developing ovaries and testes, and hex 110 was highly transcribed in the ovaries of egg-laying queens. A phylogenetic analysis revealed that HEX 110 is located at the most basal position among the holometabola hexamerins, and like HEX 70a and HEX 70c, it shares potential orthology relationship with hexamerins from other hymenopteran species.Conclusions: Striking differences were found in the structure and developmental expression of the four hexamerin genes in the honey bee. The presence of a potential binding site for Usp in the respective 5' UCRs, and the results of experiments on JH level manipulation in vivo support the hypothesis of regulation by JH. Transcript levels and patterns in the fat body and gonads suggest that, in addition to their primary role in supplying amino acids for metamorphosis, hexamerins serve as storage proteins for gonad development, egg production, and to support foraging activity. A phylogenetic analysis including the four deduced hexamerins and related proteins revealed a complex pattern of evolution, with independent radiation in insect orders. © 2010 Martins et al; licensee BioMed Central Ltd.",,Article,,Scopus,2-s2.0-77952298784
"Antúnez K., Anido M., Evans J.D., Zunino P.","Secreted and immunogenic proteins produced by the honeybee bacterial pathogen, Paenibacillus larvae",2010,"Veterinary Microbiology","141","3-4",,"385","389",,8,10.1016/j.vetmic.2009.09.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77249110281&doi=10.1016%2fj.vetmic.2009.09.006&partnerID=40&md5=991f9ff66daab39fc10ed7fbccd01271","Departamento de Microbiología, Instituto de Investigaciones Biológicas Clemente Estable, Avda. Italia 3318, Montevideo, Uruguay; USDA ARS Bee Research Laboratory, BARC-East Building 476, Beltsville, MD, United States","Antúnez, K., Departamento de Microbiología, Instituto de Investigaciones Biológicas Clemente Estable, Avda. Italia 3318, Montevideo, Uruguay; Anido, M., Departamento de Microbiología, Instituto de Investigaciones Biológicas Clemente Estable, Avda. Italia 3318, Montevideo, Uruguay; Evans, J.D., USDA ARS Bee Research Laboratory, BARC-East Building 476, Beltsville, MD, United States; Zunino, P., Departamento de Microbiología, Instituto de Investigaciones Biológicas Clemente Estable, Avda. Italia 3318, Montevideo, Uruguay","American Foulbrood is a severe disease affecting larvae of honeybee Apis mellifera, causing significant decrease in the honeybee population, beekeeping industries and agricultural production. In spite of its importance, little is known about the virulence factors secreted by Paenibacillus larvae during larval infection. The aim of the present work was to perform a first approach to the identification and characterization of P. larvae secretome. P. larvae secreted proteins were analyzed by SDS-PAGE and identified by MALDI-TOF. Protein toxicity was evaluated using an experimental model based on feeding of A. mellifera larvae and immunogenicity was evaluated by Western blot, using an antiserum raised against cells and spores of P. larvae. Ten different proteins were identified among P. larvae secreted proteins, including proteins involved in transcription, metabolism, translation, cell envelope, transport, protein folding, degradation of polysaccharides and motility. Although most of these proteins are cytosolic, many of them have been previously detected in the extracellular medium of different Bacillus spp. cultures and have been related to virulence. The secreted proteins resulted highly toxic and immunogenic when larvae were exposed using an experimental model. This is the first description of proteins secreted by the honeybee pathogen P. larvae. This information may be relevant for the elucidation of bacterial pathogenesis mechanisms. © 2009 Elsevier B.V. All rights reserved.","American Foulbrood; Paenibacillus larvae; Pathogenicity; Secretome; Virulence factors",Article,,Scopus,2-s2.0-77249110281
"Yang X.-Y., Yang D.-s., Wei-Zhang, Wang J.-M., Li C.-Y., Hui-Ye, Lei K.-F., Chen X.-F., Shen N.-H., Jin L.-Q., Wang J.-G.","10-Hydroxy-2-decenoic acid from Royal jelly: A potential medicine for RA",2010,"Journal of Ethnopharmacology","128","2",,"314","321",,21,10.1016/j.jep.2010.01.055,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649187668&doi=10.1016%2fj.jep.2010.01.055&partnerID=40&md5=cc852698efce9c198783a23a7a180cc8","Department of Medicinal Chemistry, Pharmacy School, Wenzhou Medical College, Wenzhou, China; Department of Biochemistry School of Basic Medical Sciences, Wenzhou Medical College, Wenzhou, China; Department of English Language of Foreign Language Studies, Wenzhou Medical College, Wenzhou, China; Department of Rheumatology, Jiamusi Central Hospital, Jiamusi, China","Yang, X.-Y., Department of Medicinal Chemistry, Pharmacy School, Wenzhou Medical College, Wenzhou, China; Yang, D.-s., Department of English Language of Foreign Language Studies, Wenzhou Medical College, Wenzhou, China; Wei-Zhang, Department of Biochemistry School of Basic Medical Sciences, Wenzhou Medical College, Wenzhou, China; Wang, J.-M., Department of Rheumatology, Jiamusi Central Hospital, Jiamusi, China; Li, C.-Y., Department of Biochemistry School of Basic Medical Sciences, Wenzhou Medical College, Wenzhou, China; Hui-Ye, Department of Biochemistry School of Basic Medical Sciences, Wenzhou Medical College, Wenzhou, China; Lei, K.-F., Department of Biochemistry School of Basic Medical Sciences, Wenzhou Medical College, Wenzhou, China; Chen, X.-F., Department of Biochemistry School of Basic Medical Sciences, Wenzhou Medical College, Wenzhou, China; Shen, N.-H., Department of Biochemistry School of Basic Medical Sciences, Wenzhou Medical College, Wenzhou, China; Jin, L.-Q., Department of Biochemistry School of Basic Medical Sciences, Wenzhou Medical College, Wenzhou, China; Wang, J.-G., Department of Biochemistry School of Basic Medical Sciences, Wenzhou Medical College, Wenzhou, China","Aim of the study: Rheumatoid arthritis synovial fibroblasts (RASFs) are known to produce matrix metalloproteinases (MMPs) and cause joint destruction. The purpose of this study is to develop a potential medicine for rheumatoid arthritis (RA). Materials and methods: To this end, first, the MMPs inhibition factor was purified from an alkali-solubilized fraction of RJ (Apis mellifera) by C18 reverse-phase column chromatography and identified as 10-hydroxy-2-decenoic acid (10H2DA) by LTQ XL analysis. Next, Experimental test 10H2DA how to inhibited the activities of MMPs: with RASFs isolated from rheumatoid tissues by enzymatic digestion, cultures in monolayers were treated with 10H2DA (0.5 mM, 1 mM, and 2 mM) or PBS for 2 h followed by stimulation with TNF-α (10 ng/ml) for 2 h, mRNA. Protein levels of MMP-1 and MMP-3 were measured by real-time PCR and enzyme-linked immunosorbent assay (ELISA), the DNA-binding activity of activator protein-1 (AP-1) and nuclear factor κB (NF-κB) by electrophoretic mobility shift assay (EMSA), and the protein kinase activity of p38, ERK and JNK by kinase assay. Results: The molecular investigation revealed that the 10H2DA-mediated suppression was likely to occur through blocking p38 kinase and c-Jun N-terminal kinase-AP-1 signaling pathways. In contrast, 10H2DA had no effect on extracellular signal-regulated kinase activity, NF-κB DNA-binding activity and IκBα degradation. Conclusion: These results suggest that 10H2DA may be of potential therapeutic value in inhibiting joint destruction in RA. © 2010 Elsevier Ireland Ltd. All rights reserved.","10H2DA; MMP; Rheumatoid arthritis; Royal jelly",Article,,Scopus,2-s2.0-77649187668
"Bonte M., de Clercq P.","Influence of diet on the predation rate of Orius laevigatus on Frankliniella occidentalis",2010,"BioControl","55","5",,"625","629",,14,10.1007/s10526-010-9275-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956871734&doi=10.1007%2fs10526-010-9275-0&partnerID=40&md5=d4bac21318b4a86b59278ac8066c6f48","Laboratory of Agrozoology, Department of Crop Protection, Faculty of Bioscience Engineering, Ghent University, Coupure Links 653, 9000 Ghent, Belgium","Bonte, M., Laboratory of Agrozoology, Department of Crop Protection, Faculty of Bioscience Engineering, Ghent University, Coupure Links 653, 9000 Ghent, Belgium; de Clercq, P., Laboratory of Agrozoology, Department of Crop Protection, Faculty of Bioscience Engineering, Ghent University, Coupure Links 653, 9000 Ghent, Belgium","The predation rate of fifth instars and female adults of Orius laevigatus (Fieber) fed honeybee pollen, Ephestia kuehniella Zeller eggs or an egg yolk based artificial diet on second instars of the western flower thrips Frankliniella occidentalis (Pergande) was examined in the laboratory. Predation rate of both fifth instars and female adults was not influenced by their diet. Despite a lower body weight, O. laevigatus reared on artificial diet or pollen killed as many prey as their peers reared on E. kuehniella eggs, suggesting that body weight is not a reliable predictor of predation rate. The use of non-prey foods for O. laevigatus for mass production or as a supplementary food to sustain its populations in the field when prey are scarce is discussed. © 2010 International Organization for Biological Control (IOBC).","Artificial diet; Biological control; Frankliniella occidentalis; Orius laevigatus; Predation rate",Article,,Scopus,2-s2.0-77956871734
"Tian C., Gao B., Fang Q., Ye G., Zhu S.","Antimicrobial peptide-like genes in Nasonia vitripennis: A genomic perspective",2010,"BMC Genomics","11","1", 187,"","",,42,10.1186/1471-2164-11-187,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952574438&doi=10.1186%2f1471-2164-11-187&partnerID=40&md5=b81507147d989b94daed2456b61d851d","Group of Animal Innate Immunity, State Key Laboratory of Integrated Management of Pest Insects Rodents, Institute of Zoology, Chinese Academy of Sciences, Beijing 100101, China; State Key Laboratory of Rice Biology, Institute of Insect Sciences, College of Agriculture and Biotechnology, Zhejiang University, Hangzhou 310029, China","Tian, C., Group of Animal Innate Immunity, State Key Laboratory of Integrated Management of Pest Insects Rodents, Institute of Zoology, Chinese Academy of Sciences, Beijing 100101, China; Gao, B., Group of Animal Innate Immunity, State Key Laboratory of Integrated Management of Pest Insects Rodents, Institute of Zoology, Chinese Academy of Sciences, Beijing 100101, China; Fang, Q., State Key Laboratory of Rice Biology, Institute of Insect Sciences, College of Agriculture and Biotechnology, Zhejiang University, Hangzhou 310029, China; Ye, G., State Key Laboratory of Rice Biology, Institute of Insect Sciences, College of Agriculture and Biotechnology, Zhejiang University, Hangzhou 310029, China; Zhu, S., Group of Animal Innate Immunity, State Key Laboratory of Integrated Management of Pest Insects Rodents, Institute of Zoology, Chinese Academy of Sciences, Beijing 100101, China","Background: Antimicrobial peptides (AMPs) are an essential component of innate immunity which can rapidly respond to diverse microbial pathogens. Insects, as a rich source of AMPs, attract great attention of scientists in both understanding of the basic biology of the immune system and searching molecular templates for anti-infective drug design. Despite a large number of AMPs have been identified from different insect species, little information in terms of these peptides is available from parasitic insects.Results: By using integrated computational approaches to systemically mining the Hymenopteran parasitic wasp Nasonia vitripennis genome, we establish the first AMP repertoire whose members exhibit extensive sequence and structural diversity and can be distinguished into multiple molecular types, including insect and fungal defensin-like peptides (DLPs) with the cysteine-stabilized α-helical and β-sheet (CSαβ) fold; Pro- or Gly-rich abaecins and hymenoptaecins; horseshoe crab tachystatin-type AMPs with the inhibitor cystine knot (ICK) fold; and a linear α-helical peptide. Inducible expression pattern of seven N. vitripennis AMP genes were verified, and two representative peptides were synthesized and functionally identified to be antibacterial. In comparison with Apis mellifera (Hymenoptera) and several non-Hymenopteran model insects, N. vitripennis has evolved a complex antimicrobial immune system with more genes and larger protein precursors. Three classical strategies that are likely responsible for the complexity increase have been recognized: 1) Gene duplication; 2) Exon duplication; and 3) Exon-shuffling.Conclusion: The present study established the N. vitripennis peptidome associated with antimicrobial immunity by using a combined computational and experimental strategy. As the first AMP repertoire of a parasitic wasp, our results offer a basic platform for further studying the immunological and evolutionary significances of these newly discovered AMP-like genes in this class of insects. © 2010 Tian et al; licensee BioMed Central Ltd.",,Article,,Scopus,2-s2.0-77952574438
"Iriel A., Lagorio M.G.","Implications of reflectance and fluorescence of Rhododendron indicum flowers in biosignaling",2010,"Photochemical and Photobiological Sciences","9","3",,"342","348",,8,10.1039/b9pp00104b,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949373389&doi=10.1039%2fb9pp00104b&partnerID=40&md5=e78612aae69b6a26103c2293993e7fdc","INQUIMAE/Dpto. de Química Inorgánica, Analítica y Qca. Física, Ciudad Universitaria, Pabellón II 1er piso, C1428EHA Buenos Aires, Argentina","Iriel, A., INQUIMAE/Dpto. de Química Inorgánica, Analítica y Qca. Física, Ciudad Universitaria, Pabellón II 1er piso, C1428EHA Buenos Aires, Argentina; Lagorio, M.G., INQUIMAE/Dpto. de Química Inorgánica, Analítica y Qca. Física, Ciudad Universitaria, Pabellón II 1er piso, C1428EHA Buenos Aires, Argentina","A quantitative evaluation of the light emerging from intact petals of Rhododendron indicum flowers of different colours was performed. Reflectance and fluorescence emission were analyzed in detail. The fluorescence quantum yield of petals was determined on entire flowers. The obtained values varied from 7.6 × 10-5 to 6.3 × 10-4 for the emission in the blue region of the electromagnetic spectrum and from 2.4 × 10-5 to 1.9 × 10-4 for the emission in the red one. The fluorescence emission that resulted was negligible compared to the light reflected by the petals, so it was concluded that in this case only reflectance signals should be relevant in biosignal communication with pollinators. In addition, a quantitative estimation of the relative amount of photons absorbed by eye photoreceptors was achieved. Quantum catches were calculated for humans, for honeybees and for a species of bird. Contrasts to background values were also estimated in relation to the ability to detect flowers. © 2010 The Royal Society of Chemistry and Owner Societies.",,Article,,Scopus,2-s2.0-77949373389
"Han S.M., Lee K.G., Yeo J.H., Baek H.J., Park K.","Antibacterial and anti-inflammatory effects of honeybee (Apis mellifera) venom against acne-inducing bacteria",2010,"Journal of Medicinal Plants Research","4","6",,"459","464",,24,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951484845&partnerID=40&md5=ce4155b2a6bb480f9e79316f521a0f16","Department of Agricultural Biology, National Academy of Agricultural Science, Suwon, South Korea; Kyeongbuk Government Public Institute of Health and Environmental, Daegu, South Korea; Department of Pathology, Catholic University of Daegu, School of Medicine, Daegu, South Korea","Han, S.M., Department of Agricultural Biology, National Academy of Agricultural Science, Suwon, South Korea; Lee, K.G., Department of Agricultural Biology, National Academy of Agricultural Science, Suwon, South Korea; Yeo, J.H., Department of Agricultural Biology, National Academy of Agricultural Science, Suwon, South Korea; Baek, H.J., Kyeongbuk Government Public Institute of Health and Environmental, Daegu, South Korea; Park, K., Department of Pathology, Catholic University of Daegu, School of Medicine, Daegu, South Korea","Acne vulgaris is a chronic inflammatory disorder of the sebaceous follicles. Propionibacterium acnes plays a critical role in the development of these inflammatory lesions. The present study was conducted to evaluate the antimicrobial property of honeybee (Apis mellifera L.) venom (BV) against the etiologic agents of acne vulgaris. Incubation of the skin bacteria P. acnes, clindamycin-resistant P. acnes, Staphylococcus epidermidis or Streptococcus pyrogenes with BV yielded the minimal inhibitory concentration (MIC). Production of inflammatory cytokines (interleukin-8 (IL-8) and tumor necrosis factor-(TNF-α)) were examined in THP-1 cells. BV MIC values were 0.086, 0.067, 0.104 and 0.121 μg /ml against P. acnes, clindamycin-resistant P. acnes, S. epidermidis, and S. pyrogenes, respectively. In time-kill studies, BV was bacteriostatic in action. In addition, BV exhibited low cytotoxicity at 10 μg /ml in human epidermal keratinocytes and monocytes. In addition, BV reduced the P. acnes-induced secretion of IL-8 and TNF-α in THP-1 cells, an indication of its anti-inflammatory effects. Based on these results, BV has effective antimicrobial and anti-inflammatory activity against P. acnes, and we suggest that BV is an alternative treatment for antibiotic therapy of acne vulgaris. © 2010 Academic Journals.","Acne; Bee venom; Il-8; Propionibacterium acnes; TNF-α",Article,,Scopus,2-s2.0-77951484845
"Becher M.A., Hildenbrandt H., Hemelrijk C.K., Moritz R.F.A.","Brood temperature, task division and colony survival in honeybees: A model",2010,"Ecological Modelling","221","5",,"769","776",,17,10.1016/j.ecolmodel.2009.11.016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-74549162182&doi=10.1016%2fj.ecolmodel.2009.11.016&partnerID=40&md5=9730436e1b5b4e158b698208bd867397","Institut für Biologie, Martin-Luther-Universität Halle-Wittenberg, Hoher Weg 4, 06099 Halle (Saale), Germany; Theoretical Biology, Centre for Ecological and Evolutionary Studies, Biological Centre, Kerklaan 30, 9751 NN Haren, Netherlands; Department of Zoology and Entomology, University of Pretoria, Pretoria, South Africa","Becher, M.A., Institut für Biologie, Martin-Luther-Universität Halle-Wittenberg, Hoher Weg 4, 06099 Halle (Saale), Germany; Hildenbrandt, H., Theoretical Biology, Centre for Ecological and Evolutionary Studies, Biological Centre, Kerklaan 30, 9751 NN Haren, Netherlands; Hemelrijk, C.K., Theoretical Biology, Centre for Ecological and Evolutionary Studies, Biological Centre, Kerklaan 30, 9751 NN Haren, Netherlands; Moritz, R.F.A., Institut für Biologie, Martin-Luther-Universität Halle-Wittenberg, Hoher Weg 4, 06099 Halle (Saale), Germany, Department of Zoology and Entomology, University of Pretoria, Pretoria, South Africa","One of the mechanisms by which honeybees regulate division of labour among their colony members is age polyethism. Here the younger bees perform in-hive tasks such as heating and the older ones carry out tasks outside the hive such as foraging. Recently it has been shown that the higher developmental temperatures of the brood, which occur in the centre of the brood nest, reduce the age at which individuals start to forage once they are adult. It is unknown whether this effect has an impact on the survival of the colony. The aim of this paper is to study the consequences of the temperature gradient on the colony survival in a model on the basis of empirical data. We created a deterministic simulation of a honeybee colony (Apis mellifera) which we tuned to our empirical data. In the model in-hive bees regulate the temperature of the brood nest by their heating activities. These temperatures determine the age of first foraging in the newly emerging bees and thus the number of in-hive bees present in the colony. The results of the model show that variation in the onset of foraging due to the different developmental temperatures has little impact on the population dynamics and on the absolute number of bees heating the nest unless we increase this effect by several times to unrealistic values, where individuals start foraging up to 10 days earlier or later. Rather than on variation in the onset of foraging due to the temperature gradient it appears that the survival of the colony depends on a minimal number of bees available for heating at the beginning of the simulation. © 2009 Elsevier B.V. All rights reserved.","Division of labour; Honeybees; Temporal polyethism; Thermoregulation",Article,,Scopus,2-s2.0-74549162182
"Portelli G., Ruffier F., Franceschini N.","Honeybees change their height to restore their optic flow",2010,"Journal of Comparative Physiology A: Neuroethology, Sensory, Neural, and Behavioral Physiology","196","4",,"307","313",,25,10.1007/s00359-010-0510-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952243106&doi=10.1007%2fs00359-010-0510-z&partnerID=40&md5=3cdf5cb4f96b604d2d6f54776c06008c","Biorobotics Department, Institute of Movement Sciences, CNRS-University of Aix-Marseille II, CP938, 163 Avenue de Luminy, 13288 Marseille, Cedex 9, France","Portelli, G., Biorobotics Department, Institute of Movement Sciences, CNRS-University of Aix-Marseille II, CP938, 163 Avenue de Luminy, 13288 Marseille, Cedex 9, France; Ruffier, F., Biorobotics Department, Institute of Movement Sciences, CNRS-University of Aix-Marseille II, CP938, 163 Avenue de Luminy, 13288 Marseille, Cedex 9, France; Franceschini, N., Biorobotics Department, Institute of Movement Sciences, CNRS-University of Aix-Marseille II, CP938, 163 Avenue de Luminy, 13288 Marseille, Cedex 9, France","To further elucidate the mechanisms underlying insects' height and speed control, we trained outdoor honeybees to fly along a high-roofed tunnel, part of which was equipped with a moving floor. Honeybees followed the stationary part of the floor at a given height. On encountering the moving part of the floor, which moved in the same direction as their flight, honeybees descended and flew at a lower height, thus gradually restoring their ventral optic flow (OF) to a similar value to that they had percieved when flying over the stationary part of the floor. This was therefore achieved not by increasing their airspeed, but by lowering their height of flight. These results can be accounted for by a control system called an optic flow regulator, as proposed in previous studies. This visuo-motor control scheme explains how honeybees can navigate safely along tunnels on the sole basis of OF measurements, without any need to measure either their speed or the clearance from the surrounding walls. © Springer-Verlag 2010.","Apis mellifera; Collision avoidance; Image motion; Insect flight; Optic flow",Article,,Scopus,2-s2.0-77952243106
"Wurm Y., Keller L.","Parasitoid Wasps: From Natural History to Genomic Studies",2010,"Current Biology","20","5",,"R242","R244",,3,10.1016/j.cub.2010.01.027,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649111840&doi=10.1016%2fj.cub.2010.01.027&partnerID=40&md5=a38cf5553ed383b2e41475bce138f7ae","Department of Ecology and Evolution, Biophore, University of Lausanne, CH-1015 Lausanne, Switzerland","Wurm, Y., Department of Ecology and Evolution, Biophore, University of Lausanne, CH-1015 Lausanne, Switzerland; Keller, L., Department of Ecology and Evolution, Biophore, University of Lausanne, CH-1015 Lausanne, Switzerland","The sequencing of three Nasonia genomes provides new insights on the molecular signature associated with parasitoid lifestyle, allows comparison with the social honey bee, and enables the identification of genes underlying between-species and sex-specific differences. © 2010 Elsevier Ltd. All rights reserved.",,Short Survey,Open Access,Scopus,2-s2.0-77649111840
