Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Vetter R.S., Visscher P.K.","Influence of age on antennal response of male honey bees, Apis mellifera, to Queen Mandibular Pheromone and alarm pheromone component",1997,"Journal of Chemical Ecology","23","7",,"1867","1880",,22,10.1023/B:JOEC.0000006456.90528.94,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030746777&doi=10.1023%2fB%3aJOEC.0000006456.90528.94&partnerID=40&md5=cb0d66dec612b6b32bda84122c9e8d90","Department of Entomology, University of California, Riverside, CA 92521, United States","Vetter, R.S., Department of Entomology, University of California, Riverside, CA 92521, United States; Visscher, P.K., Department of Entomology, University of California, Riverside, CA 92521, United States","Using a computer-controlled pheromone-puff delivery system with signal averaging, we investigated the change with age of the electroantennogram (EAG) response of drone (male) honey bees to queen mandibular pheromone (QMP) and an alarm pheromone component, isopentyl acetate (IPA). Drone antennae were significantly more sensitive than worker antennae to QMP, but there was no significant difference in response to IPA. Response to QMP was dose dependent and decreased gradually with the age of the drone. Drone response to IPA did not diminish significantly with age. Drones do not mature sexually or make their first flights until about 1 week old, so the ontogeny of their sensory responsiveness to queen pheromones does not reflect that of their behavior. It is unknown if drones exhibit any behavioral response to IPA. The signal-averaging system we describe could be used to improve resolution of low signal-to-noise ratio signals in other EAG studies. © 1997 Plenum Publishing Corporation.","Alarm pheromone; Apis mellifera honey bee; Clectroantennogram; Drone bees; Queen pheromone",Article,,Scopus,2-s2.0-0030746777
"Riessberger U., Crailsheim K.","Short-term effect of different weather conditions upon the behaviour of forager and nurse honey bees (Apis mellifera carnica Pollmann)",1997,"Apidologie","28","6",,"411","426",,31,10.1051/apido:19970608,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031416807&doi=10.1051%2fapido%3a19970608&partnerID=40&md5=ec0e1c19fb71a9e598624cacb2704d60","Institut für Zoologie, Karl-Franzens-Universtität, Universitätsplatz 2, A-8010 Graz, Austria","Riessberger, U., Institut für Zoologie, Karl-Franzens-Universtität, Universitätsplatz 2, A-8010 Graz, Austria; Crailsheim, K., Institut für Zoologie, Karl-Franzens-Universtität, Universitätsplatz 2, A-8010 Graz, Austria","Nurses and foragers were observed around noon and around midnight during good and bad weather conditions. Foragers were very busy on sunny clays with almost no periods of inactivity. More than 60% of the observation period around noon they spent outside the hive. When foragers were prevented from flight by the lack of light or by bad weather, they showed long periods that were defined as unproductive and trophallactic contacts were reduced. Nurses aged 7-9 days showed a less pronounced behavioural difference between day and night but were highly sensitive to weather alterations. They spent less than half of the time nursing the brood during bad weather conditions compared to good weather conditions, although there was no lack of pollen and honey in the colony. The same tendency was observed in other nurse-related activities. They were less often fed by other bees during days with bad weather conditions than during days with good weather conditions. These dramatic changes in behaviour could be observed even on the first day of rain. We presume that the decline of activity is at least partly caused by the diminishing flow of food within a colony.","Day and night; Division of labour; Social behaviour; Weather",Article,,Scopus,2-s2.0-0031416807
"Orantes Bermejo F.J., García Fernández P.","Nosema disease in the honey bee (Apis mellifera I) infested with varroa mites in southern Spain",1997,"Apidologie","28","3-4",,"105","112",,10,10.1051/apido:19970301,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842299313&doi=10.1051%2fapido%3a19970301&partnerID=40&md5=14c43d3945a2a6d2ca864b83a59e97a6","Dpto. Producción Animal, Ctro. de Invest. y Formacion Agraria, Camino de Purchil s/n, 18004 Granada, Spain","Orantes Bermejo, F.J., Dpto. Producción Animal, Ctro. de Invest. y Formacion Agraria, Camino de Purchil s/n, 18004 Granada, Spain; García Fernández, P., Dpto. Producción Animal, Ctro. de Invest. y Formacion Agraria, Camino de Purchil s/n, 18004 Granada, Spain","Twenty-nine hives infested by Varroa jacobsoni were sampled over a 2- year period in order to find out their degree of infection by Nosema apis. The hives were situated in ten apiaries distributed throughout southern Spain. N apis has been found in 90% of the apiaries sampled and in 55.17% of the hives studied, but only 5.l% of the bees were infected. We have found a low correlation between the average number of spores per infected bee in the positive samples and the percentage of infected bees (r2 = 0.2438; P &lt; 0.001; n = 33), and between the average number spores in the composite samples of 60 bees and the percentage of infected bees (r2 = 0.4557; P &lt; 0.001, n = 33). Our results show that N apis and V jacobsoni could develop independently and that those samples which manifested a low, medium and high infestation by V jacobsoni had percentage infections with N apis of 22.6% ± 3.6% vs 47.5% ± 16.2% vs 16.7% ± 10.4% respectively, without significant differences (F = 0.2817; P= 0.7567). A progressive increase in the number of spores per individual was detected with increasing levels of V jacobsoni infestation: 5.9 x 106 vs 9.1 x 106 vs 13.8 x 106 spores/bees, but no significant differences exist between them (F = 0.6053; P = 0.5531).","Infection level; Nosema apis; Spain; Varroa jacobsoni",Article,,Scopus,2-s2.0-1842299313
"Odinokov V.N., Botsman L.P., Saranova L.V., Syutkina E.V., Emel'yanova G.A.","Insect pheromones and their analogs LVI. Chemical-enzymatic synthesis of (S)-(+)-9-hydroxydec-2E-enoic acid, a component of the queen pheromone of the honeybee Apis mellifera",1997,"Chemistry of Natural Compounds","33","6",,"687","688",,2,10.1007/BF02249642,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031376241&doi=10.1007%2fBF02249642&partnerID=40&md5=7343e939e324c0367897636c726db289","Inst. of Petrochemistry and Catalys., Acad. Sci. Rep. of Bashkortostan, Ufa, Russian Federation","Odinokov, V.N., Inst. of Petrochemistry and Catalys., Acad. Sci. Rep. of Bashkortostan, Ufa, Russian Federation; Botsman, L.P., Inst. of Petrochemistry and Catalys., Acad. Sci. Rep. of Bashkortostan, Ufa, Russian Federation; Saranova, L.V., Inst. of Petrochemistry and Catalys., Acad. Sci. Rep. of Bashkortostan, Ufa, Russian Federation; Syutkina, E.V., Inst. of Petrochemistry and Catalys., Acad. Sci. Rep. of Bashkortostan, Ufa, Russian Federation; Emel'yanova, G.A., Inst. of Petrochemistry and Catalys., Acad. Sci. Rep. of Bashkortostan, Ufa, Russian Federation","(S,E)-(+)-9-Hydroxydec-2E-enoic acid - a component of the queen pheromones of the honeybee Apis mellifera - has been synthesized by the enzymatic reduction of 9-oxodec-2E-enoic acid with the aid of bakers' yeast.",,Article,,Scopus,2-s2.0-0031376241
"Michaelson-Yeates T.P.T., Marshall A.H., Williams I.H., Carreck N.L., Simpkins J.R.","The use of isoenzyme markers to determine pollen flow and seed paternity mediated by Apis mellifera and Bombus spp. in Trifolium repens, a self-incompatible plant species",1997,"Journal of Apicultural Research","36","2",,"57","62",,8,10.1080/00218839.1997.11100931,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031529042&doi=10.1080%2f00218839.1997.11100931&partnerID=40&md5=dc0463a4b82a64a862846a26ef667466","Institute of Grassland and Environmental Research, Plas Gogerddan, Aberystwyth, Dyfed, SY23 3EB, United Kingdom; Institute of Arable Crops Research, Rothamsted, Harpenden, Herts, AL5 2JQ, United Kingdom","Michaelson-Yeates, T.P.T., Institute of Grassland and Environmental Research, Plas Gogerddan, Aberystwyth, Dyfed, SY23 3EB, United Kingdom; Marshall, A.H., Institute of Grassland and Environmental Research, Plas Gogerddan, Aberystwyth, Dyfed, SY23 3EB, United Kingdom; Williams, I.H., Institute of Arable Crops Research, Rothamsted, Harpenden, Herts, AL5 2JQ, United Kingdom; Carreck, N.L., Institute of Arable Crops Research, Rothamsted, Harpenden, Herts, AL5 2JQ, United Kingdom; Simpkins, J.R., Institute of Arable Crops Research, Rothamsted, Harpenden, Herts, AL5 2JQ, United Kingdom","Five fixed isoenzyme selections, within the white clover (Trifolium repens) cultivar S100, were used as genetic markers in a study of the effectiveness of bees of different genera as pollen vectors. Five plants of each of the five selections were cloned to provide two identical plots of 25 plants with equal proportions of the five different pollen donor plants. Pollen flow within each plot, mediated by honey bees, Apis mellifera, and bumble bees, Bombus spp., was determined on an individual inflorescence basis in plots containing the different pollinator species. The movement between plants of the various pollen types was monitored by determining the paternity of the seedlings that resulted following pollination and fertilization using starch gel electrophoresis. Variation was found in the proportions of the different paternal donors to sire seed within pods. Following pollination by Apis, c. 50% of pods contained seed from ovules fertilized by pollen from two different selections, c. 25% with that from three or four selections and none with that from only one. Following pollination by Bombus, c. 30% of pods contained seed from ovules fertilized by pollen from two selections, c. 50% with that from three selections and c. 10% with that from one or four. Within an inflorescence, pollination by both Apis and Bombus resulted in c. 70% of seed having the same paternity. Within individual pods, one paternal selection dominated; in pods containing seeds of two, three or four paternities the dominant paternal selection accounted for 75%, 60% and 60%, respectively, following pollination by Apis, and 75%, 64% and 63%, respectively, following pollination by Bombus. The results are discussed in relation to the foraging behaviour of bees, pollen carryover and gene flow. © 1997 International Bee Research Association.","Apis mellifera; Bombusspp; Bumble bees; Genetic markers; Honey bees; Isoenzymes; Pollen flow; Pollination; Seed paternity; Starch gel electrophoresis; Trifolium repens; White clover",Article,,Scopus,2-s2.0-0031529042
"Stimec J., Scott-Dupree C.D., McAndrews J.H.","Honey Bee, Apis mellifera, pollen foraging in Southern Ontario",1997,"Canadian Field-Naturalist","111","3",,"454","456",,10,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030865525&partnerID=40&md5=b6722321de45ee8ecfdc9a24d9274fa7","CBCB, Royal Ontario Museum, 100 Queens Park, Toronto, Ont. M5S 2C6, Canada","Stimec, J., CBCB, Royal Ontario Museum, 100 Queens Park, Toronto, Ont. M5S 2C6, Canada; Scott-Dupree, C.D., CBCB, Royal Ontario Museum, 100 Queens Park, Toronto, Ont. M5S 2C6, Canada; McAndrews, J.H., CBCB, Royal Ontario Museum, 100 Queens Park, Toronto, Ont. M5S 2C6, Canada","Honey Bee, Apis mellifera, pollen pellets were collected for five days each week for 16 weeks at the University of Guelph. They were sorted by color, the dispersed pollen cleaned by acetolysis and identified under a light microscope. Over 99% of pollen in each pellet was of one pollen type. Twenty-five pollen types were identified. Over 75% of the pellets were pollen from introduced taxa. The pattern of pollen collection by the bees reflected the blooming period of the plants.","Apis mellifera; Foraging pattern; Honey Bee; Ontario; Pollen",Article,,Scopus,2-s2.0-0030865525
"Davis A.R.","Further miscellaneous constituents of corbicular pollen loads from Apis mellifera: Petals, stamens, anther threads, and thrips",1997,"Acta Horticulturae","437",,,"199","206",,1,10.17660/ActaHortic.1997.437.20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879239673&doi=10.17660%2fActaHortic.1997.437.20&partnerID=40&md5=c06d339defaf70f355a3211b38aa9e62","Department of Biology, University of Saskatchewan, Saskatoon, SK S7N 5E2, Canada","Davis, A.R., Department of Biology, University of Saskatchewan, Saskatoon, SK S7N 5E2, Canada","A wide variety of materials from corbicular pollen loads of the honey bee have been recorded in the literature. Microscopic examination of loads collected from Apis mellifera in the field, and from pollen traps at the hive, has revealed additional constituents: whole, individual petals and stamens of Brassica sp. (probably canola); strands closely resembling cellulosic, non-lignified threads from Echium plantagineum that spanned the stomium at anther dehiscence; and immature and adult Thysanoptera.",,Conference Paper,,Scopus,2-s2.0-84879239673
"Kauhausen-Keller D., Ruttner F., Keller R.","Morphometric studies on the microtaxonomy of the species Apis mellifera L",1997,"Apidologie","28","5",,"295","307",,20,10.1051/apido:19970506,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031450286&doi=10.1051%2fapido%3a19970506&partnerID=40&md5=5942c5595e29d8038d519bd43ce33292","Länderinstitut F. Bienenkunde, Friedrich-Engels-Straße 32, D-16540 Hohen Neuendorf, Germany; Institut für Bienenkunde, JW Goethe Universität, Frankfurt am Main, D-61440 Oberursel, Germany","Kauhausen-Keller, D., Länderinstitut F. Bienenkunde, Friedrich-Engels-Straße 32, D-16540 Hohen Neuendorf, Germany; Ruttner, F., Institut für Bienenkunde, JW Goethe Universität, Frankfurt am Main, D-61440 Oberursel, Germany; Keller, R., Länderinstitut F. Bienenkunde, Friedrich-Engels-Straße 32, D-16540 Hohen Neuendorf, Germany","A principal components analysis was performed on 252 samples of Apis mellifera collected from various geographic locations. The result is presented for the first time as a computer generated three-dimensional figure resembling a tripod, with each distinct branch and stem representing one of the four major regions: tropical Africa, western Mediterranean and northern Europe, central Mediterranean and southeastern Europe ending in A m carnica, and the Near East ending in A m caucasica.","Apis mellifera; Microtaxonomy; Morphometry; Subspecies",Article,,Scopus,2-s2.0-0031450286
"Mayer D.F.","Effects of methyl salicylate on honey bee (Apis mellifera L.) foraging",1997,"New Zealand Journal of Crop and Horticultural Science","25","3",,"291","294",,5,10.1080/01140671.1997.9514018,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030665433&doi=10.1080%2f01140671.1997.9514018&partnerID=40&md5=b1287e66ec54a3ea5d48b94dfd71df11","Department of Entomology, Irrigated Agriculture Research & Extension Center, Washington State University, 24106 N Bunn Rd, Prosser, WA, 99350, United States","Mayer, D.F., Department of Entomology, Irrigated Agriculture Research & Extension Center, Washington State University, 24106 N Bunn Rd, Prosser, WA, 99350, United States","Bee poisoning from pesticides used in agriculture, forestry, urban environments, and public health is a serious problem affecting many bee colonies worldwide. A bee repellent adjuvant would be useful in reducing the bee injury when pesticides are applied to bloom. Applications of methyl salicylate to blooming apples did not appear to repel foraging honey bees (Apis mellifera L.) or reduce fruit set. Applications of methyl salicylate at the highest rate reduced honey bee foraging on blooming dandelions for 4 h or less, and probably not long enough to reduce bee kills. © 1997 Taylor & Francis Group, LLC.","Honey bee; Repellent",Article,,Scopus,2-s2.0-0030665433
"Ivanova E., Popov P.","Untersuchungen uber Isoformen der LDH bei Apis mellifera L im Verlauf der Ontogenese",1997,"Apidologie","28","1",,"17","24",,1,10.1051/apido:19970103,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030909195&doi=10.1051%2fapido%3a19970103&partnerID=40&md5=2f23dce3f88f8eaf3e4b2d3b32f5cab9","Paissij Hilendarski-Universität, Lehrst. für Allgemeine Biologie, 4000 Plovdiv, Bulgaria; University of Plovdiv P Hilendarski, Dept. of General Biology, Section Genetics, 24, Tzar Asen Str, 4000 Plovdiv, Bulgaria","Ivanova, E., Paissij Hilendarski-Universität, Lehrst. für Allgemeine Biologie, 4000 Plovdiv, Bulgaria, University of Plovdiv P Hilendarski, Dept. of General Biology, Section Genetics, 24, Tzar Asen Str, 4000 Plovdiv, Bulgaria; Popov, P., Paissij Hilendarski-Universität, Lehrst. für Allgemeine Biologie, 4000 Plovdiv, Bulgaria","We report here results of an investigation of lactate dehydrogenase (LDH) gene expression dynamics in the ontogenesis of Apis mellifera. We studied 1000 specimens from 30 colonies (inhabiting Central Sredna Gora. West Rodopen and southeastern Bulgaria) at different stages of their individual development (eggs, unsealed and sealed larvae, white eyed and dark-eyed pupae and adult worker bees, drones and queen bees). We used vertical electrophoresis in polyacrylamide gel, according to Maurer's system I (1971). Five LDH fractions (LDH A, LDH B, LDH C, LDH D and LDH E) were found during ontogenesis of A mellifera. One of them (LDH E) was specific for fertile imago forms. We observed LDH D in eggs, LDH B and LDH D in unsealed larvae, LDH B and LDH C in sealed larvae and purpae, LDH A and LDH D in worker bees, LDH A, LDH D and LDH E in queen bees and LDH A, LDH B, LDH C, LDH D and LDH E in drones.","Apis mellifera; isoenzymes; lactate dehydrogenase; ontogenesis",Article,,Scopus,2-s2.0-0030909195
"Bellingham J., Wilkie S.E., Morris A.G., Bowmaker J.K., Hunt D.M.","Characterisation of the ultraviolet-sensitive opsin gene in the honey bee, Apis mellifera",1997,"European Journal of Biochemistry","243","3",,"775","781",,16,10.1111/j.1432-1033.1997.00775.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031036724&doi=10.1111%2fj.1432-1033.1997.00775.x&partnerID=40&md5=057ef3564668cd4757f74312558824d8","Department of Molecular Genetics, Institute of Ophthalmology, University College London, Bath Street, London EC1V 9EL, United Kingdom","Bellingham, J., Department of Molecular Genetics, Institute of Ophthalmology, University College London, Bath Street, London EC1V 9EL, United Kingdom; Wilkie, S.E., Department of Molecular Genetics, Institute of Ophthalmology, University College London, Bath Street, London EC1V 9EL, United Kingdom; Morris, A.G., Department of Molecular Genetics, Institute of Ophthalmology, University College London, Bath Street, London EC1V 9EL, United Kingdom; Bowmaker, J.K., Department of Molecular Genetics, Institute of Ophthalmology, University College London, Bath Street, London EC1V 9EL, United Kingdom; Hunt, D.M., Department of Molecular Genetics, Institute of Ophthalmology, University College London, Bath Street, London EC1V 9EL, United Kingdom","The cDNA sequence of the ultraviolet-sensitive opsin in the honey-bee, Apis mellifera, with associated 5' and 3' untranslated regions, is presented. The analysis of genomic structure reveals seven introns in the coding region of the gene, with six at novel positions for an insect opsin gene. The equivalent site to the counterion in vertebrate opsins is occupied by a Tyr residue. This contrasts with the presence of Phe at this site in the ultraviolet-sensitive opsins of Drosophila sps. A comparison of the amino acid sequence within the seven a-helical transmembrane regions of insect ultraviolet/blue-sensitive opsins identifies substitution at five sites that involve either replacement of a polar with a non-polar residue, or a change in charge. Such changes an known to result in spectral shifts in vertebrate pigments. Phylogenetic analysis indicates that the ultraviolet-sensitive pigments represent an ancient class of insect opsins.","Apis mellifera; Honey bee; Spectral tuning; Ultraviolet-sensitive opsin; Visual pigment",Article,,Scopus,2-s2.0-0031036724
"Freitas B.M.","Number and distribution of cashew (Anacardium occidentale) pollen grains on the bodies of its pollinators, Apis mellifera and Centris tarsata",1997,"Journal of Apicultural Research","36","1",,"15","22",,13,10.1080/00218839.1997.11100926,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031489113&doi=10.1080%2f00218839.1997.11100926&partnerID=40&md5=90475e456103f460aed5e1e7d0714dce","Departamento de Zootecnia—CCA, Universidade Federal do Ceará, CP 12168, Campus do Pici, Fortaleza, CE, CEP 60355-970, Brazil","Freitas, B.M., Departamento de Zootecnia—CCA, Universidade Federal do Ceará, CP 12168, Campus do Pici, Fortaleza, CE, CEP 60355-970, Brazil","The number and distribution of cashew (Anacardium occidentale) pollen grains on the bodies of honey bees (Apis mellifera) and a solitary bee (Centris tarsata) were studied. There was a significant difference between the number of pollen grains found on the bodies of male and female C. tarsata and A. mellifera foragers. Female C tarsata carried twice as much pollen as A mellifera foragers. It is shown that cashew pollen was selectively distributed on a pollinator's body and that it had little mobility on the bodies of the bees, tending to remain on the body parts upon which it was initially deposited. Areas of the body of the bee which had greater densities of cashew pollen had also touched cashew stigmas, supporting suggestions that A. mellifera and C. tarsata are effective cashew pollinators. It is suggested that for plant species with pollen deposition on and reception from localized areas of a floral visitor, displacement of their pollen over the entire visitor's body reduces its efficiency as a pollinator. © 1997 International Bee Research Association.","Anacardium occidentale; Apis mellifera; Cashew; Centris tarsata; Honey bee; Pollen deposition; Pollination; Pollinators",Article,,Scopus,2-s2.0-0031489113
"Calderone N.W., Wilson W.T., Spivak M.","Plant Extracts Used for Control of the Parasitic Mites Varroa jacobsoni (Acari: Varroidae) and Acarapis woodi (Acari: Tarsonemidae) in Colonies of Apis mellifera (Hymenoptera: Apidae)",1997,"Journal of Economic Entomology","90","5",,"1080","1086",,58,10.1093/jee/90.5.1080,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542737827&doi=10.1093%2fjee%2f90.5.1080&partnerID=40&md5=e1b6575fdd8f7d3af3ea23690cded8ed","Bee Research Laboratory, USDA-ARS, Building 476 BARC-EAST, Beltsville, MD 20705, United States; Department of Entomology, Comstock Hall, Cornell University, Ithaca, NY 14853, United States; Honey Bee Research Unit, Subtropic. Agric. Res. Laboratory, 123 East Highway 83, Weslaco, TX 78596, United States; Department of Entomology, 219 Hodson Hall, University of Minnesota, 1980 Fowell Avenue, St. Paul, MN 55108, United States","Calderone, N.W., Bee Research Laboratory, USDA-ARS, Building 476 BARC-EAST, Beltsville, MD 20705, United States, Department of Entomology, Comstock Hall, Cornell University, Ithaca, NY 14853, United States; Wilson, W.T., Bee Research Laboratory, USDA-ARS, Building 476 BARC-EAST, Beltsville, MD 20705, United States, Honey Bee Research Unit, Subtropic. Agric. Res. Laboratory, 123 East Highway 83, Weslaco, TX 78596, United States; Spivak, M., Bee Research Laboratory, USDA-ARS, Building 476 BARC-EAST, Beltsville, MD 20705, United States, Department of Entomology, 219 Hodson Hall, University of Minnesota, 1980 Fowell Avenue, St. Paul, MN 55108, United States","Natural products were evaluated as control agents for the tracheal mite Acarapis woodi (Rennie) and the Varroa mite Varroa jacobsoni (Oudemans) in colonies of the honey bee, Apis mellifera L. Test materials consisted of 1:1 (wt:wt) blends of thymol with cineole, citronellal, or linalool. Two, 25.0-g applications (rate 1) of each blend were applied to colonies infested with Varroa. A 2nd group of Varroa infested colonies received 2 × 12.5 g applications (rate 2). Each application was left in place for 14 d, during which time Varroa mites were collected on sticky boards placed on the bottom boards of the colonies. At the end of the 28-d treatment period, remaining mites were killed with fluvalinate and collected on sticky boards. Mite mortality in the colonies receiving thymol and cineole was 56.4 and 49.1% for rates 1 and 2, respectively, compared with a natural mite fall of 28.0% in control colonies. Two applications of each blend (rate 1) were applied to colonies infested with A. woodi in September. Mite prevalence values increased 28.3% in control colonies by the following May, but decreased 22.4% in colonies receiving thymol and citronellal. Our results suggest that the presence of brood seriously limits the efficacy of thymol-based control measures when they are applied as fumigants against Varroa. However, these products may be useful against the tracheal mite and may be an important component of an integrated pest management program for Varroa if used when brood levels are low.","Acarapis woodi; Apis mellifera; Essential oils; Parasitic mites; Thymol; Varroa jacobsoni",Article,,Scopus,2-s2.0-1542737827
"Blight M.M., Le Métayer M., Delègue M.-H.P., Pickett J.A., Marion-Poll F., Wadhams L.J.","Identification of floral volatiles involved in recognition of oilseed rape flowers, Brassica napus by honeybees, Apis mellifera",1997,"Journal of Chemical Ecology","23","7",,"1715","1727",,78,10.1023/B:JOEC.0000006446.21160.c1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030834329&doi=10.1023%2fB%3aJOEC.0000006446.21160.c1&partnerID=40&md5=a3cbcb2454768c01b73da45e89050b76","Department of Biological and Ecological Chemistry, IACR-Rothamsted, Harpenden, Hertfordshire AL5 2JQ, United Kingdom; Laboratoire de Neurobiologie Comparée des Invertébrés, INRA-CNRS (URA 1190), BP23, 91440 Bures-sur-Yvette, France; Station de Phytopharmacie, INRA, Route de St. Cyr, 78026 Versailles Cedex, France","Blight, M.M., Department of Biological and Ecological Chemistry, IACR-Rothamsted, Harpenden, Hertfordshire AL5 2JQ, United Kingdom; Le Métayer, M., Laboratoire de Neurobiologie Comparée des Invertébrés, INRA-CNRS (URA 1190), BP23, 91440 Bures-sur-Yvette, France; Delègue, M.-H.P., Laboratoire de Neurobiologie Comparée des Invertébrés, INRA-CNRS (URA 1190), BP23, 91440 Bures-sur-Yvette, France; Pickett, J.A., Department of Biological and Ecological Chemistry, IACR-Rothamsted, Harpenden, Hertfordshire AL5 2JQ, United Kingdom; Marion-Poll, F., Station de Phytopharmacie, INRA, Route de St. Cyr, 78026 Versailles Cedex, France; Wadhams, L.J., Department of Biological and Ecological Chemistry, IACR-Rothamsted, Harpenden, Hertfordshire AL5 2JQ, United Kingdom","Volatiles from oilseed rape, Brassica napus, flowers were sampled by air entrainment and their relevance to the natural odor profile of the flowers was confirmed by conditioned proboscis extension (CPE) assays with honeybee, Apis mellifera L., foragers. Coupled gas chromatography (GC)-CPE analysis of the air entrainment samples was used to locate key compounds involved in the recognition of B. napus flowers, and the compounds were then identified using coupled gas chromatography-mass spectrometry and comparison with authentic samples. Six legions of the gas chromatograms elicited CPE responses from bees previously conditioned to the total extract, and from these areas 16 compounds were identified that elicited CPE activity from conditioned bees when tested with synthetic samples. Eight of the 16, α-pinene, phenylacetaldehyde, p-cymene. α-terpinene, linalool, 2-phenyl-ethanol, (E,E)-α-famesene, and 3-carene, gave the highest responses. When the bees were conditioned to the total extract of flower volatiles, a mixture of the eight components elicited responses from 83% of the individuals, suggesting that the eight-component mixture accounted for a major part of the CPE activity of the total extract. In addition, a mixture of the three most active compounds, phenylacetaldehyde, linalool, and (E,E,)-α-famesene, evoked responses from 85% of the bees after the latter had been conditioned to the eight-component mixture. Thus, these three compounds appear to play a key role in the recognition of the eight component mixture and, by inference, of oilseed rape flowers.","Apidae; Apis mellifera; Brassica napus; Conditioned proboscis extension; Flower volatiles; Honeybee; Hymenoptera; Oilseed rape; Olfactory recognition",Article,,Scopus,2-s2.0-0030834329
"Bowen-Walker P.L., Martin S.J., Gunn A.","Preferential distribution of the parasitic mite, Varroa jacobsoni Oud. on overwintering honeybee (Apis mellifera L.) workers and changes in the level of parasitism",1997,"Parasitology","114","2",,"151","157",,18,10.1017/S0031182096008323,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031045224&doi=10.1017%2fS0031182096008323&partnerID=40&md5=0b3490baa819118a901a8d4d78c7798b","Sch. of Biol. and Earth Sciences, Liverpool John Moores University, Byrom Street, Liverpool L3 3AF, United Kingdom; National Bee Unit, CSL, c/o ADAS StarCross, Starcross, Devon EX6 8PE, United Kingdom","Bowen-Walker, P.L., Sch. of Biol. and Earth Sciences, Liverpool John Moores University, Byrom Street, Liverpool L3 3AF, United Kingdom; Martin, S.J., National Bee Unit, CSL, c/o ADAS StarCross, Starcross, Devon EX6 8PE, United Kingdom; Gunn, A., Sch. of Biol. and Earth Sciences, Liverpool John Moores University, Byrom Street, Liverpool L3 3AF, United Kingdom","The distribution of Varroa jacobsoni on clustered, overwintering workers of Apis mellifera was investigated. The majority of mites were found between the 3rd and 4th ventro-lateral tergites of the abdomen with a significant preference for the left side of the host. This position would enable the mites to place their mouthparts in close proximity to the central portion of the bees' ventriculus. This may allow the mites access to nutrients at higher concentrations than would occur elsewhere in the haemolymph. At the start of winter, most infested bees carried only a single mite but towards the end increasing numbers of bees carried 2 or more mites. There was also an increase in the mite: bee ratio and more mobile mites (i.e. those moving about on the bees) were recorded. These results suggest that the mites suffer a lower overwinter mortality than the bees and are capable of transferring to a new host either before the original host dies or before it falls to the floor of the hive. This will have consequences for the transfer of diseases by Varroa within the hive.","Apis mellifera; distribution pattern; Nasanov gland secretion; overwintering cluster; Varroa jacobsoni",Article,,Scopus,2-s2.0-0031045224
